source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,site_research_status,site_research_basis,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,source_series_event_note
HOU-R-02181,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-16,vs. Towson,towson,Towson,Yes,65,49,W,0,,,VS,NEUTRAL,,TD Arena,Charleston,SC,,,REGULAR_SEASON,,printed page 173,N16 W 65-49 | vs. Towson,resolved,,,,,,,,
HOU-R-02182,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-17,vs. Utah,utah,Utah,Yes,76,66,W,0,,,VS,NEUTRAL,,TD Arena,Charleston,SC,,,REGULAR_SEASON,,printed page 173,N17 W 76-66 | vs. Utah,resolved,,,,,,,,
HOU-R-02183,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-19,vs. Dayton,dayton,Dayton,Yes,69,55,W,0,,,VS,NEUTRAL,,TD Arena,Charleston,SC,,,REGULAR_SEASON,,printed page 173,N19 W 69-55 | vs. Dayton,resolved,,,,,,,,
HOU-R-02184,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-11-24,Montana,montana,Montana,Yes,79,44,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,N24 W 79-44 | Montana,resolved,,,,,,,,
HOU-R-02185,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-12-01,at Xavier,xavier,Xavier,Yes,66,60,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,D1 | W 66-60 | at Xavier,resolved,,,,,,,,
HOU-R-02186,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-12-06,Rice,rice,Rice,Yes,75,39,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,D6 W 75-39 | Rice,resolved,,,,,,,,
HOU-R-02187,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-12-09,Jackson State,jackson-state,Jackson State,Yes,89,55,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,D9 W 89-55 | Jackson State,resolved,,,,,,,,
HOU-R-02188,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-12-16,vs. rv/rv Texas A&M,texas-a-m,Texas A&M,Yes,70,66,W,0,,,VS,NEUTRAL,,Toyota Center,Houston,TX,,,REGULAR_SEASON,,printed page 173,D16 W 70-66 | vs. rv/rv Texas A&M,resolved,,,,,,,,
HOU-R-02189,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-12-21,Texas State,texas-state,Texas State,Yes,72,37,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,D21 W 72-37 | Texas State,resolved,,,,,,,,
HOU-R-02190,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2023-12-30,Penn,pennsylvania,Pennsylvania,Yes,81,42,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,D30 W 81-42 | Penn,resolved,,,,,,,,
HOU-R-02191,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-06,* West Virginia,west-virginia,West Virginia,Yes,89,55,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,J6 | W 89-55 | * West Virginia,resolved,,,,,,,,
HOU-R-02192,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-09,* at Iowa State,iowa-state,Iowa State,Yes,53,57,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,J9 | L 53-57 | * at Iowa State,resolved,,,,,,,,
HOU-R-02193,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-13,* at TCU,tcu,TCU,Yes,67,68,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,J13 L 67-68 | * at TCU,resolved,,,,,,,,
HOU-R-02194,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-17,* #25/25 Texas Tech,texas-tech,Texas Tech,Yes,77,54,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,J17 W 77-54 | * #25/25 Texas Tech,resolved,,,,,,,,
HOU-R-02195,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-20,* UCF,ucf,UCF,Yes,57,42,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,J20 W 57-42 | * UCF,resolved,,,,,,,,
HOU-R-02196,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-23,* at #21/19 BYU,byu,BYU,Yes,75,68,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,J23 W 75-68 | * at #21/19 BYU,resolved,,,,,,,,
HOU-R-02197,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-27,* rv/rv Kansas State,kansas-state,Kansas State,Yes,74,52,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,J27 W 74-52 | * rv/rv Kansas State,resolved,,,,,,,,
HOU-R-02198,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-01-29,* at rv/rv Texas,texas,Texas,Yes,76,72,W,1,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,J29 W 76-72 (OT) | * at rv/rv Texas,resolved,,,,,,,,
HOU-R-02199,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-03,* at #8/9 Kansas,kansas,Kansas,Yes,65,78,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F3 | L 65-78 | * at #8/9 Kansas,resolved,,,,,,,,
HOU-R-02200,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-06,* Oklahoma State,oklahoma-state,Oklahoma State,Yes,79,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F6 | W 79-63 | * Oklahoma State,resolved,,,,,,,,
HOU-R-02201,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-10,* at Cincinnati,cincinnati,Cincinnati,Yes,67,62,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F10 W 67-62 | * at Cincinnati,resolved,,,,,,,,
HOU-R-02202,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-17,* rv/– Texas,texas,Texas,Yes,82,61,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F17 W 82-61 | * rv/– Texas,resolved,,,,,,,,
HOU-R-02203,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-19,* #6/6 Iowa State,iowa-state,Iowa State,Yes,73,65,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F19 W 73-65 | * #6/6 Iowa State,resolved,,,,,,,,
HOU-R-02204,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-24,* #11/11 at Baylor,baylor,Baylor,Yes,82,76,W,1,,,UNMARKED,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F24 W 82-76 (OT) | * #11/11 at Baylor,resolved,,,,,,,,
HOU-R-02205,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-02-27,* Cincinnati,cincinnati,Cincinnati,Yes,67,59,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F27 W 67-59 | * Cincinnati,resolved,,,,,,,,
HOU-R-02206,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-02,* at rv/rv Oklahoma,oklahoma,Oklahoma,Yes,87,85,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,M2 W 87-85 | * at rv/rv Oklahoma,resolved,,,,,,,,
HOU-R-02207,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-06,* at UCF,ucf,UCF,Yes,67,59,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,M6 W 67-59 | * at UCF,resolved,,,,,,,,
HOU-R-02208,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-09,* #14/15 Kansas,kansas,Kansas,Yes,76,46,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,M9 W 76-46 | * #14/15 Kansas,resolved,,,,,,,,
HOU-R-02209,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-14,vs. (8) TCU,tcu,TCU,Yes,60,45,W,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,Big 12 Championship,,CONFERENCE_TOURNAMENT,,printed page 173,M14 W 60-45 | vs. (8) TCU,resolved,,,,,,,,
HOU-R-02210,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-15,vs. #25/24 (4) Texas Tech,texas-tech,Texas Tech,Yes,82,59,W,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,Big 12 Championship,,CONFERENCE_TOURNAMENT,,printed page 173,M15 W 82-59 | vs. #25/24 (4) Texas Tech,resolved,,,,,,,,
HOU-R-02211,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-16,vs. #7/8 (2) Iowa State,iowa-state,Iowa State,Yes,41,69,L,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,Big 12 Championship,,CONFERENCE_TOURNAMENT,,printed page 173,M16 L 41-69 | vs. #7/8 (2) Iowa State,resolved,,,,,,,,
HOU-R-02212,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-22,vs. (16) Longwood,longwood,Longwood,Yes,86,46,W,0,,,VS,NEUTRAL,,FedExForum,Memphis,TN,NCAA Tournament,,NCAA_TOURNAMENT,R64,printed page 173,M22 W 86-46 | vs. (16) Longwood,resolved,,,,,,,,
HOU-R-02213,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-24,vs. (9) Texas A&M,texas-a-m,Texas A&M,Yes,100,95,W,1,,,VS,NEUTRAL,,FedExForum,Memphis,TN,NCAA Tournament,,NCAA_TOURNAMENT,R32,printed page 173,M24 W 100-95 (OT) | vs. (9) Texas A&M,resolved,,,,,,,,
HOU-R-02214,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2023-2024,2024,2024-03-29,vs. #13/14 (4) Duke,duke,Duke,Yes,51,54,L,0,,,VS,NEUTRAL,,American Airlines Center,Dallas,TX,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,printed page 173,M29 L 51-54 | vs. #13/14 (4) Duke,resolved,,,,,,,,
HOU-R-02215,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-04,Jackson State,jackson-state,Jackson State,Yes,97,40,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,N4 W 97-40 | Jackson State,resolved,,,,,,,,
HOU-R-02216,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-09,vs. #11/11 Auburn,auburn,Auburn,Yes,69,74,L,0,,,VS,NEUTRAL,,Toyota Center,Houston,TX,,,REGULAR_SEASON,,printed page 173,N9 | L 69-74 | vs. #11/11 Auburn,resolved,,,,,,,,
HOU-R-02217,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-13,Louisiana,louisiana,Louisiana,Yes,91,45,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#8/10 N13 W 91-45 | Louisiana,resolved,,,,,,,,
HOU-R-02218,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-22,Hofstra,hofstra,Hofstra,Yes,80,44,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,N22 W 80-44 | Hofstra,resolved,,,,,,,,
HOU-R-02219,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-26,vs. #9/9 Alabama,alabama,Alabama,Yes,80,85,L,1,,,VS,NEUTRAL,,MGM Grand Garden Arena,Las Vegas,NV,,,REGULAR_SEASON,,printed page 173,N26 L 80-85 (OT) | vs. #9/9 Alabama,resolved,,,,,,,,
HOU-R-02220,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-27,vs. Notre Dame,notre-dame,Notre Dame,Yes,65,54,W,0,,,VS,NEUTRAL,,MGM Grand Garden Arena,Las Vegas,NV,,,REGULAR_SEASON,,printed page 173,N27 W 65-54 | vs. Notre Dame,resolved,,,,,,,,
HOU-R-02221,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-11-30,vs. San Diego State,san-diego-state,San Diego State,Yes,70,73,L,1,,,VS,NEUTRAL,,MGM Grand Garden Arena,Las Vegas,NV,,,REGULAR_SEASON,,printed page 173,N30 L 70-73 (OT) | vs. San Diego State,resolved,,,,,,,,
HOU-R-02222,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-12-07,Butler,butler,Butler,Yes,79,51,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,17/18 D7 W 79-51 | Butler,resolved,,,,,,,,
HOU-R-02223,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-12-10,Troy,troy,Troy,Yes,62,42,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#15/13 D10 W 62-42 | Troy,resolved,,,,,,,,
HOU-R-02224,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-12-18,Toledo,toledo,Toledo,Yes,78,49,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#15/12 D18 W 78-49 | Toledo,resolved,,,,,,,,
HOU-R-02225,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-12-21,Texas A&M-Corpus Christi,texas-a-m-corpus-christi,Texas A&M-Corpus Christi,Yes,87,51,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#15/12 D21 W 87-51 | Texas A&M-Corpus Christi,resolved,,,,,,,,
HOU-R-02226,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2024-12-30,* at Oklahoma State,oklahoma-state,Oklahoma State,Yes,60,47,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,#14/14 D30 W 60-47 | * at Oklahoma State,resolved,,,,,,,,
HOU-R-02227,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-04,* BYU,byu,BYU,Yes,86,55,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#14/14 J4 | W 86-55 | * BYU,resolved,,,,,,,,
HOU-R-02228,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-06,* TCU,tcu,TCU,Yes,65,46,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#12/11 J6 | W 65-46 | * TCU,resolved,,,,,,,,
HOU-R-02229,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-11,* at Kansas State,kansas-state,Kansas State,Yes,87,57,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,#12/11 J11 W 87-57 | * at Kansas State,resolved,,,,,,,,
HOU-R-02230,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-15,* rv/#25 West Virginia,west-virginia,West Virginia,Yes,70,54,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#10/8 J15 W 70-54 | * rv/#25 West Virginia,resolved,,,,,,,,
HOU-R-02231,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-18,* at UCF,ucf,UCF,Yes,69,68,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,#10/8 J18 W 69-68 | * at UCF,resolved,,,,,,,,
HOU-R-02232,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-22,* Utah,utah,Utah,Yes,70,36,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,J22 W 70-36 | * Utah,resolved,,,,,,,,
HOU-R-02233,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-25,* at #12/11 Kansas,kansas,Kansas,Yes,92,86,W,2,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,J25 W 92-86 (2OT) | * at #12/11 Kansas,resolved,,,,,,,,
HOU-R-02234,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-01-29,* at rv/rv West Virginia,west-virginia,West Virginia,Yes,63,49,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,J29 W 63-49 | * at rv/rv West Virginia,resolved,,,,,,,,
HOU-R-02235,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-01,* #22/19 Texas Tech,texas-tech,Texas Tech,Yes,81,82,L,1,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F1 | L 81-82 (OT) | * #22/19 Texas Tech,resolved,,,,,,,,
HOU-R-02236,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-04,* Oklahoma State,oklahoma-state,Oklahoma State,Yes,72,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F4 | W 72-63 | * Oklahoma State,resolved,,,,,,,,
HOU-R-02237,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-08,* at Colorado,colorado,Colorado,Yes,69,59,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F8 | W 69-59 | * at Colorado,resolved,,,,,,,,
HOU-R-02238,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-10,* rv/rv Baylor,baylor,Baylor,Yes,76,65,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,F10 W 76-65 | * rv/rv Baylor,resolved,,,,,,,,
HOU-R-02239,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-15,* at #13/13 Arizona,arizona,Arizona,Yes,62,58,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F15 W 62-58 | * at #13/13 Arizona,resolved,,,,,,,,
HOU-R-02240,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-18,* at Arizona State,arizona-state,Arizona State,Yes,80,65,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F18 W 80-65 | * at Arizona State,resolved,,,,,,,,
HOU-R-02241,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-22,* #8/8 Iowa State,iowa-state,Iowa State,Yes,68,59,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,#5/5 F22 W 68-59 | * #8/8 Iowa State,resolved,,,,,,,,
HOU-R-02242,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-02-24,* at #10/10 Texas Tech,texas-tech,Texas Tech,Yes,69,61,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,F24 W 69-61 | * at #10/10 Texas Tech,resolved,,,,,,,,
HOU-R-02243,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-01,* Cincinnati,cincinnati,Cincinnati,Yes,73,64,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,M1 W 73-64 | * Cincinnati,resolved,,,,,,,,
HOU-R-02244,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-03,* Kansas,kansas,Kansas,Yes,65,59,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 173,M3 W 65-59 | * Kansas,resolved,,,,,,,,
HOU-R-02245,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-08,* at Baylor,baylor,Baylor,Yes,65,61,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 173,M6 W 65-61 | * at Baylor,resolved,,,[IMPLEMENTATION_DATE_NORMALIZATION original=2025-03-06 corrected=2025-03-08 basis=Houston_and_Baylor_official_box_scores],MATCH_SOURCE_ASSERTION,Unique 65-61 Houston-Baylor 2024-25 game; Houston and Baylor official box scores both establish 2025-03-08.,baylor,BAYRAW-02922,
HOU-R-02246,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-13,vs. (16) Colorado,colorado,Colorado,Yes,77,68,W,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,Big 12 Championship,,CONFERENCE_TOURNAMENT,,printed page 173,M13 W 77-68 | vs. (16) Colorado,resolved,,,,,,,,
HOU-R-02247,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-14,vs. #17/18 (4) BYU,byu,BYU,Yes,74,54,W,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,Big 12 Championship,,CONFERENCE_TOURNAMENT,,printed page 173,M14 W 74-54 | vs. #17/18 (4) BYU,resolved,,,,,,,,
HOU-R-02248,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-15,vs. rv/#24 (3) Arizona,arizona,Arizona,Yes,72,64,W,0,,,VS,NEUTRAL,,T-Mobile Center,Kansas City,MO,Big 12 Championship,,CONFERENCE_TOURNAMENT,Championship,printed page 173,M15 W 72-64 | vs. rv/#24 (3) Arizona,resolved,,,,,,,,
HOU-R-02249,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-20,vs. (16) SIUE,siu-edwardsville,SIU Edwardsville,Yes,78,40,W,0,,,VS,NEUTRAL,,INTRUST Bank Arena,Wichita,KS,NCAA Tournament,,NCAA_TOURNAMENT,R64,printed page 173,M20 W 70-48 | vs. (16) SIUE,resolved,,,Stage 3B verified correction: 2025 NCAA vs SIUE final 78-40. | Stage 3B verified correction: 2025 NCAA vs SIUE final 78-40.,,,,,
HOU-R-02250,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-22,vs. #24/23 (8) Gonzaga,gonzaga,Gonzaga,Yes,81,76,W,0,,,VS,NEUTRAL,,INTRUST Bank Arena,Wichita,KS,NCAA Tournament,,NCAA_TOURNAMENT,R32,printed page 173,M22 W 81-76 | vs. #24/23 (8) Gonzaga,resolved,,,,,,,,
HOU-R-02251,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-28,vs. #22/22 (4) Purdue,purdue,Purdue,Yes,62,60,W,0,,,VS,NEUTRAL,,Lucas Oil Stadium,Indianapolis,IN,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,printed page 173,M28 W 62-60 | vs. #22/22 (4) Purdue,resolved,,,,,,,,
HOU-R-02252,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-03-30,vs. #6/6 (2) Tennessee,tennessee,Tennessee,Yes,69,50,W,0,,,VS,NEUTRAL,,Lucas Oil Stadium,Indianapolis,IN,NCAA Tournament,,NCAA_TOURNAMENT,Elite Eight,printed page 173,M30 W 69-50 | vs. #6/6 (2) Tennessee,resolved,,,,,,,,
HOU-R-02253,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,2024-2025,2025,2025-04-05,vs. #1/1 (1) Duke,duke,Duke,Yes,70,67,W,0,,,VS,NEUTRAL,,Alamodome,San Antonio,TX,NCAA Tournament,,NCAA_TOURNAMENT,Final Four,printed page 173,A5 | W 70-67 | xvs. #1/1 (1) Duke,resolved,,,,,,,,
