index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,site_research_status,site_research_basis
2503,MSURAW-02504,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-12,Kentucky,Kentucky,kentucky,Yes,74,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/12 at [14] Kentucky [SEC]   L 80-74 7-8 • 0-3,resolved,,,,,,,
2504,MSURAW-02505,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-16,Tennessee,Tennessee,tennessee,Yes,75,80,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/16 Tennessee [SEC]   L 80-75 7-9 • 0-4,resolved,,,,,,,
2505,MSURAW-02506,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-19,Florida,Florida,florida,Yes,78,81,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/19  at Florida [SEC]   L 81-78 7-10 • 0-5,resolved,,,,,,,
2506,MSURAW-02507,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-23,Ole Miss,Ole Miss,ole-miss,Yes,83,77,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,01/23 Ole Miss [SEC]  W  83-77 8-10 • 1-5,resolved,,,,,,,
2507,MSURAW-02508,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-26,South Carolina,South Carolina,south-carolina,Yes,74,84,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/26 at South Carolina [SEC]   L 84-74 8-11 • 1-6,resolved,,,,,,,
2508,MSURAW-02509,mississippi-state,2025-26_record_book,2015-2016,2016,2016-01-30,Missouri,Missouri,missouri,Yes,76,62,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,01/30 at Missouri [SEC]  W  76-62 9-11 • 2-6,resolved,,,,,,,
2509,MSURAW-02510,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-02,Alabama,Alabama,alabama,Yes,80,82,L,1,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/02 Alabama [SEC]   L 82-80 • OT 9-12 • 2-7,resolved,,,,,,,
2510,MSURAW-02511,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-06,LSU,LSU,lsu,Yes,77,88,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/06 at LSU [SEC]   L 88-77 9-13 • 2-8,resolved,,,,,,,
2511,MSURAW-02512,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-09,Arkansas,Arkansas,arkansas,Yes,78,46,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/09 Arkansas [SEC]  W  78-46 10-13 • 3-8,resolved,,,,,,,
2512,MSURAW-02513,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-13,Georgia,Georgia,georgia,Yes,57,66,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/13 Georgia [SEC]   L 66-57 10-14 • 3-9,resolved,,,,,,,
2513,MSURAW-02514,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-16,Vanderbilt,Vanderbilt,vanderbilt,Yes,75,74,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/16 Vanderbilt [SEC]  W  75-74 11-14 • 4-9,resolved,,,,,,,
2514,MSURAW-02515,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-20,Alabama,Alabama,alabama,Yes,67,61,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/20 at Alabama [SEC]  W  67-61 12-14 • 5-9,resolved,,,,,,,
2515,MSURAW-02516,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-24,Texas A&M,Texas A&M,texas-a-m,Yes,66,68,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,02/24 at [21] Texas A&M [SEC]   L 68-66 12-15 • 5-10,resolved,,,,,,,
2516,MSURAW-02517,mississippi-state,2025-26_record_book,2015-2016,2016,2016-02-27,South Carolina,South Carolina,south-carolina,Yes,68,58,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,02/27 South Carolina [SEC]  W  68-58 13-15 • 6-10,resolved,,,,,,,
2517,MSURAW-02518,mississippi-state,2025-26_record_book,2015-2016,2016,2016-03-02,Ole Miss,Ole Miss,ole-miss,Yes,78,86,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 343,03/02 at Ole Miss [SEC]   L 86-78 13-16 • 6-11,resolved,,,,,,,
2518,MSURAW-02519,mississippi-state,2025-26_record_book,2015-2016,2016,2016-03-05,Auburn,Auburn,auburn,Yes,79,66,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 343,03/05 Auburn [SEC]  W  79-66 13-17 • 7-11,resolved,,,,,,,
2519,MSURAW-02520,mississippi-state,2025-26_record_book,2015-2016,2016,2016-03-10,Georgia,Georgia,georgia,Yes,69,79,L,0,,,N,NEUTRAL,Bridgestone Arena,Bridgestone Arena,Nashville,TN,SEC Tournament,Second Round,CONFERENCE_TOURNAMENT,,PDF p. 343,03/10 vs. Georgia   L 79-69 14-17,resolved,"Source section: SEC TOURNAMENT • 2ND ROUND • NASHVILLE, TENNESSEE",,,,,,
2520,MSURAW-02521,mississippi-state,2025-26_record_book,2016-2017,2017,2016-11-11,Norfolk State,Norfolk State,norfolk-state,Yes,78,74,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/11 Norfolk State  W  78-74 1-0,resolved,,,,,,,
2521,MSURAW-02522,mississippi-state,2025-26_record_book,2016-2017,2017,2016-11-17,UCF • Central Florida,UCF,ucf,Yes,61,86,L,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 344,11/17 vs. UCF • Central Florida   L 86-61 1-1,resolved,,,,,,,
2522,MSURAW-02523,mississippi-state,2025-26_record_book,2016-2017,2017,2016-11-18,Boise State,Boise State,boise-state,Yes,80,68,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 344,11/18 vs. Boise State  W  80-68 2-1,resolved,,,,,,,
2523,MSURAW-02524,mississippi-state,2025-26_record_book,2016-2017,2017,2016-11-20,UTEP • Texas-El Paso,UTEP,utep,Yes,61,54,W,0,,,N,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p. 344,11/20 vs. UTEP • Texas-El Paso  W  61-54 3-1,resolved,,,,,,,
2524,MSURAW-02525,mississippi-state,2025-26_record_book,2016-2017,2017,2016-11-25,Lehigh,Lehigh,lehigh,Yes,73,87,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/25 Lehigh   L 87-73 3-2,resolved,,,,,,,
2525,MSURAW-02526,mississippi-state,2025-26_record_book,2016-2017,2017,2016-11-28,Northwestern State,Northwestern State,northwestern-state,Yes,65,59,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/28 Northwestern State  W  65-59 4-2,resolved,,,,,,,
2526,MSURAW-02527,mississippi-state,2025-26_record_book,2016-2017,2017,2016-12-01,Oregon State,Oregon State,oregon-state,Yes,74,57,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/01 Oregon State  W  74-57 5-2,resolved,,,,,,,
2527,MSURAW-02528,mississippi-state,2025-26_record_book,2016-2017,2017,2016-12-04,Georgia State,Georgia State,georgia-state,Yes,82,60,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/04 Georgia State  W  82-60 6-2,resolved,,,,,,,
2528,MSURAW-02529,mississippi-state,2025-26_record_book,2016-2017,2017,2016-12-14,East Tennessee State,East Tennessee State,east-tennessee-state,Yes,65,67,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/14 East Tennessee State   L 67-65 6-3,resolved,,,,,,,
2529,MSURAW-02530,mississippi-state,2025-26_record_book,2016-2017,2017,2016-12-19,Southern Miss,Southern Miss,southern-miss,Yes,86,44,W,0,,,N,NEUTRAL,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 344,12/19 vs. Southern Miss [Jackson]  W  86-44 7-3,resolved,"Jackson, MS source location retained; Mississippi-based opponent, so neutral status is preserved under owner convention (2026-08-20). Raw source site evidence preserved.",,,,,,
2530,MSURAW-02531,mississippi-state,2025-26_record_book,2016-2017,2017,2016-12-22,Morehead State,Morehead State,morehead-state,Yes,85,76,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/22 Morehead State  W  85-76 8-3,resolved,,,,,,,
2531,MSURAW-02532,mississippi-state,2025-26_record_book,2016-2017,2017,2016-12-29,UMKC • Kansas City,Kansas City,kansas-city,Yes,77,54,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/29 UMKC • Kansas City  W  77-54 9-3,resolved,,,,,,,
2532,MSURAW-02533,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-03,Alabama,Alabama,alabama,Yes,58,68,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/03 Alabama [SEC]   L 68-58 9-4 • 0-1,resolved,,,,,,,
2533,MSURAW-02534,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-07,LSU,LSU,lsu,Yes,95,78,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/07 at LSU [SEC]  W  95-78 10-4 • 1-1,resolved,,,,,,,
2534,MSURAW-02535,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-10,Arkansas,Arkansas,arkansas,Yes,84,78,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/10 at Arkansas [SEC]  W  84-78 11-4 • 2-1,resolved,,,,,,,
2535,MSURAW-02536,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-14,Texas A&M,Texas A&M,texas-a-m,Yes,67,59,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/14 Texas A&M [SEC]  W  67-59 12-4 • 3-1,resolved,,,,,,,
2536,MSURAW-02537,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-17,Kentucky,Kentucky,kentucky,Yes,81,88,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/17 [5] Kentucky [SEC]   L 88-81 12-5 • 3-2,resolved,,,,,,,
2537,MSURAW-02538,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-21,Tennessee,Tennessee,tennessee,Yes,74,91,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/21 at Tennessee [SEC]   L 91-74 12-6 • 3-3,resolved,,,,,,,
2538,MSURAW-02539,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-25,Missouri,Missouri,missouri,Yes,89,74,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/25 Missouri [SEC]  W  89-74 13-6 • 4-3,resolved,,,,,,,
2539,MSURAW-02540,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-28,Alabama,Alabama,alabama,Yes,62,71,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/28 at Alabama [SEC]   L 71-62 13-7 • 4-4,resolved,,,,,,,
2540,MSURAW-02541,mississippi-state,2025-26_record_book,2016-2017,2017,2017-01-31,Ole Miss,Ole Miss,ole-miss,Yes,61,88,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/31 at Ole Miss [SEC]   L 88-61 13-8 • 4-5,resolved,,,,,,,
2541,MSURAW-02542,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-04,Tennessee,Tennessee,tennessee,Yes,64,59,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/04 Tennessee [SEC]  W  64-59 14-8 • 5-5,resolved,,,,,,,
2542,MSURAW-02543,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-07,Auburn,Auburn,auburn,Yes,92,98,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/07 at Auburn [SEC]   L 98-92 14-9 • 5-6,resolved,,,,,,,
2543,MSURAW-02544,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-11,South Carolina,South Carolina,south-carolina,Yes,73,77,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/11 [19] South Carolina [SEC]   L 77-73 14-10 • 5-7,resolved,,,,,,,
2544,MSURAW-02545,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-14,Georgia,Georgia,georgia,Yes,72,79,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/14 at Georgia [SEC]   L 79-72 14-11 • 5-8,resolved,,,,,,,
2545,MSURAW-02546,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-18,Florida,Florida,florida,Yes,52,57,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/18 [15] Florida [SEC]   L 57-52 14-12 • 5-9,resolved,,,,,,,
2546,MSURAW-02547,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-21,Ole Miss,Ole Miss,ole-miss,Yes,82,87,L,1,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/21 Ole Miss [SEC]    L 87-82 • OT 14-13 • 5-10,resolved,,,,,,,
2547,MSURAW-02548,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-25,Vanderbilt,Vanderbilt,vanderbilt,Yes,48,77,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/25 at Vanderbilt [SEC]   L 77-48 14-14 • 5-11,resolved,,,,,,,
2548,MSURAW-02549,mississippi-state,2025-26_record_book,2016-2017,2017,2017-02-28,South Carolina,South Carolina,south-carolina,Yes,57,63,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/28 at South Carolina [SEC]   L 63-57 14-15 • 5-12,resolved,,,,,,,
2549,MSURAW-02550,mississippi-state,2025-26_record_book,2016-2017,2017,2017-03-04,LSU,LSU,lsu,Yes,88,76,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,03/04 LSU [SEC]  W  88-76 15-15 • 6-12,resolved,,,,,,,
2550,MSURAW-02551,mississippi-state,2025-26_record_book,2016-2017,2017,2017-03-08,LSU,LSU,lsu,Yes,79,52,W,0,,,N,NEUTRAL,Bridgestone Arena,Bridgestone Arena,Nashville,TN,SEC Tournament,First Round,CONFERENCE_TOURNAMENT,,PDF p. 344,03/08 vs. LSU  W  79-52 16-15,resolved,"Source section: SEC TOURNAMENT • 1ST ROUND • NASHVILLE, TENNESSEE",,,,,,
2551,MSURAW-02552,mississippi-state,2025-26_record_book,2016-2017,2017,2017-03-09,Alabama,Alabama,alabama,Yes,55,75,L,0,,,N,NEUTRAL,Bridgestone Arena,Bridgestone Arena,Nashville,TN,SEC Tournament,Second Round,CONFERENCE_TOURNAMENT,,PDF p. 344,03/09 vs. Alabama   L 75-55 16-16,resolved,"Source section: SEC TOURNAMENT • 2ND ROUND • NASHVILLE, TENNESSEE",,,,,,
2552,MSURAW-02553,mississippi-state,2025-26_record_book,2017-2018,2018,2017-11-10,Alabama State,Alabama State,alabama-state,Yes,96,68,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/10 Alabama State  W  96-68 1-0,resolved,,,,,,,
2553,MSURAW-02554,mississippi-state,2025-26_record_book,2017-2018,2018,2017-11-18,Florida A&M,Florida A&M,florida-a-m,Yes,79,48,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/18 Florida A&M  W  79-48 2-0,resolved,,,,,,,
2554,MSURAW-02555,mississippi-state,2025-26_record_book,2017-2018,2018,2017-11-20,Green Bay,Green Bay,green-bay,Yes,77,68,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/20 Green Bay  W  77-68 3-0,resolved,,,,,,,
2555,MSURAW-02556,mississippi-state,2025-26_record_book,2017-2018,2018,2017-11-22,SFA • Stephen F. Austin,Stephen F. Austin,stephen-f-austin,Yes,80,75,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/22 SFA • Stephen F. Austin  W  80-75 4-0,resolved,,,,,,,
2556,MSURAW-02557,mississippi-state,2025-26_record_book,2017-2018,2018,2017-11-26,Jacksonville State,Jacksonville State,jacksonville-state,Yes,59,56,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/26 Jacksonville State  W  59-56 5-0,resolved,,,,,,,
2557,MSURAW-02558,mississippi-state,2025-26_record_book,2017-2018,2018,2017-11-30,North Dakota State,North Dakota State,north-dakota-state,Yes,83,59,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,11/30 North Dakota State  W  83-59 6-0,resolved,,,,,,,
2558,MSURAW-02559,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-03,Dayton,Dayton,dayton,Yes,61,59,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/03 Dayton  W  61-59 7-0,resolved,,,,,,,
2559,MSURAW-02560,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-09,North Georgia,North Georgia,north-georgia,No,95,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/09 North Georgia  W  95-62 8-0,resolved,,,,,,,
2560,MSURAW-02561,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-12,Cincinnati,Cincinnati,cincinnati,Yes,50,65,L,0,,,A,OPPONENT_HOME,,,Highland Heights,KY,,,REGULAR_SEASON,,PDF p. 344,12/12 at [25] Cincinnati [HH]   L 65-50 8-1,resolved,,,,,,,
2561,MSURAW-02562,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-16,Tennessee • Martin,UT Martin,ut-martin,Yes,92,61,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/16 Tennessee • Martin  W  92-61 9-1,resolved,,,,,,,
2562,MSURAW-02563,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-20,UALR • Little Rock,Little Rock,little-rock,Yes,64,48,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/20 UALR • Little Rock  W  64-48 10-1,resolved,,,,,,,
2563,MSURAW-02564,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-23,Southern Miss,Southern Miss,southern-miss,Yes,70,64,W,0,,,N,NEUTRAL,,,Jackson,MS,,,REGULAR_SEASON,,PDF p. 344,12/23 vs. Southern Miss [Jackson]  W  70-64 11-1,resolved,"Jackson, MS source location retained; Mississippi-based opponent, so neutral status is preserved under owner convention (2026-08-20). Raw source site evidence preserved.",,,,,,
2564,MSURAW-02565,mississippi-state,2025-26_record_book,2017-2018,2018,2017-12-30,North Florida,North Florida,north-florida,Yes,109,81,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,12/30 North Florida  W  109-81 12-1,resolved,,,,,,,
2565,MSURAW-02566,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-02,Arkansas,Arkansas,arkansas,Yes,78,75,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/02 [22] Arkansas [SEC]  W  78-75 13-1 • 1-0,resolved,,,,,,,
2566,MSURAW-02567,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-06,Ole Miss,Ole Miss,ole-miss,Yes,58,64,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/06 at Ole Miss [SEC]   L 64-58 13-2 • 1-1,resolved,,,,,,,
2567,MSURAW-02568,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-10,Florida,Florida,florida,Yes,54,71,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/10 at Florida [SEC]   L 71-54 13-3 • 1-2,resolved,,,,,,,
2568,MSURAW-02569,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-13,Auburn,Auburn,auburn,Yes,68,76,L,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/13 [22] Auburn [SEC]   L 76-68 13-4 • 1-3,resolved,,,,,,,
2569,MSURAW-02570,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-16,Vanderbilt,Vanderbilt,vanderbilt,Yes,80,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/16 Vanderbilt [SEC]  W  80-62 14-4 • 2-3,resolved,,,,,,,
2570,MSURAW-02571,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-20,Alabama,Alabama,alabama,Yes,62,68,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/20 at Alabama [SEC]   L 68-62 14-5 • 2-4,resolved,,,,,,,
2571,MSURAW-02572,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-23,Kentucky,Kentucky,kentucky,Yes,65,78,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/23 at Kentucky [SEC]   L 78-65 14-6 • 2-5,resolved,,,,,,,
2572,MSURAW-02573,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-27,Missouri,Missouri,missouri,Yes,74,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,01/27 Missouri [SEC]  W  74-62 15-6 • 3-5,resolved,,,,,,,
2573,MSURAW-02574,mississippi-state,2025-26_record_book,2017-2018,2018,2018-01-31,South Carolina,South Carolina,south-carolina,Yes,81,76,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,01/31 at South Carolina [SEC]  W  81-76 16-6 • 4-5,resolved,,,,,,,
2574,MSURAW-02575,mississippi-state,2025-26_record_book,2017-2018,2018,2018-02-03,Georgia,Georgia,georgia,Yes,72,57,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/03 Georgia [SEC]  W  72-57 17-6 • 5-5,resolved,,,,,,,
2575,MSURAW-02576,mississippi-state,2025-26_record_book,2017-2018,2018,2018-02-06,Alabama,Alabama,alabama,Yes,67,63,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/06 Alabama [SEC]  W  67-63 18-6 • 6-5,resolved,,,,,,,
2576,MSURAW-02577,mississippi-state,2025-26_record_book,2017-2018,2018,2018-02-10,Missouri,Missouri,missouri,Yes,85,89,L,1,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/10 at Missouri [SEC]   L 89-85 • OT 18-7 • 6-6,resolved,,,,,,,
2577,MSURAW-02578,mississippi-state,2025-26_record_book,2017-2018,2018,2018-02-14,Vanderbilt,Vanderbilt,vanderbilt,Yes,80,81,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/14 at Vanderbilt [SEC]   L 81-80 18-8 • 6-7,resolved,,,,,,,
2578,MSURAW-02579,mississippi-state,2025-26_record_book,2017-2018,2018,2018-02-17,Ole Miss,Ole Miss,ole-miss,Yes,79,62,W,0,,,H,SOURCE_PROGRAM_HOME,Humphrey Coliseum,Humphrey Coliseum,Starkville,MS,,,REGULAR_SEASON,,PDF p. 344,02/17 Ole Miss [SEC]  W  79-62 19-8 • 7-7,resolved,,,,,,,
2579,MSURAW-02580,mississippi-state,2025-26_record_book,2017-2018,2018,2018-02-20,Texas A&M,Texas A&M,texas-a-m,Yes,93,81,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 344,02/20 at Texas A&M [SEC]  W  93-81 20-8 • 8-7,resolved,,,,,,,
