index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
2379,UTA-S1-02380,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-17,[24] Arizona,Arizona,arizona,Yes,43,73,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/17 [24] Arizona L 43-73,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2380,UTA-S1-02381,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-19,Adams State (Colo .),Adams State,adams-state,No,68,51,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/19 Adams State (Colo .) W 68-51,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2381,UTA-S1-02382,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-22,vs . Washington State,Washington State,washington-state,Yes,42,69,L,0,,,vs,OPPONENT_HOME,,KeyArena,Seattle,WA,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/22 vs . Washington State L 42-69,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | [STAGE6_SELF_CHALLENGE_REPAIR] Stage 6 H/A/N challenge: Utah Athletics labels Utah as the visitor at Washington State and says the Cougars were playing their contracted Seattle home game at KeyArena. Literal Utah year-by-year 'vs.' wording is preserved. | Research site provenance: Stage 6 H/A/N challenge: Utah Athletics labels Utah as the visitor at Washington State and says the Cougars were playing their contracted Seattle home game at KeyArena. Literal Utah year-by-year 'vs.' wording is preserved.,,,,,,
2382,UTA-S1-02383,utah,2025_26_record_book_year_by_year,2005-2006,2006,2005-12-28,High Point,High Point,high-point,Yes,80,44,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),12/28 High Point W 80-44,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2383,UTA-S1-02384,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-04,New Mexico*,New Mexico,new-mexico,Yes,64,49,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/04 New Mexico* W 64-49,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2384,UTA-S1-02385,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-07,at BYU*,BYU,byu,Yes,60,72,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/07 at BYU* L 60-72,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2385,UTA-S1-02386,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-11,San Diego State*,San Diego State,san-diego-state,Yes,67,72,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/11 San Diego State* L 67-72,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2386,UTA-S1-02387,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-14,at Colorado State*,Colorado State,colorado-state,Yes,78,84,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/14 at Colorado State* L 78-84,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2387,UTA-S1-02388,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-19,at Air Force*,Air Force,air-force,Yes,44,66,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/19 at Air Force* L 44-66,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2388,UTA-S1-02389,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-21,UNLV*,UNLV,unlv,Yes,59,71,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/21 UNLV* L 59-71,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2389,UTA-S1-02390,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-01-28,TCU*,TCU,tcu,Yes,80,45,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),01/28 TCU* W 80-45,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2390,UTA-S1-02391,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-01,at Wyoming*,Wyoming,wyoming,Yes,71,63,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/01 at Wyoming* W 71-63,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2391,UTA-S1-02392,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-04,at New Mexico*,New Mexico,new-mexico,Yes,53,64,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/04 at New Mexico* L 53-64,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2392,UTA-S1-02393,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-08,at BYU*,BYU,byu,Yes,79,60,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/08 at BYU* W 79-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2393,UTA-S1-02394,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-11,at San Diego State*,San Diego State,san-diego-state,Yes,67,65,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/11 at San Diego State* W 67-65,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2394,UTA-S1-02395,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-15,Colorado State*,Colorado State,colorado-state,Yes,61,69,L,1,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/15 Colorado State* L 61-69 (OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2395,UTA-S1-02396,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-18,Air Force*,Air Force,air-force,Yes,51,52,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/18 Air Force* L 51-52,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2396,UTA-S1-02397,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-02-22,at UNLV*,UNLV,unlv,Yes,58,65,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),02/22 at UNLV* L 58-65,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2397,UTA-S1-02398,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-03-01,at TCU*,TCU,tcu,Yes,65,69,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),03/01 at TCU* L 65-69,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2398,UTA-S1-02399,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-03-04,Wyoming*,Wyoming,wyoming,Yes,79,70,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.160 col.3 (printed history section),03/04 Wyoming* W 79-70,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2399,UTA-S1-02400,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-03-09,vs . BYU,BYU,byu,Yes,74,70,W,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,,CONFERENCE_TOURNAMENT,,PDF p.160 col.3 (printed history section),03/09 vs . BYU W 74-70,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2400,UTA-S1-02401,utah,2025_26_record_book_year_by_year,2005-2006,2006,2006-03-10,vs . Wyoming,Wyoming,wyoming,Yes,47,60,L,0,,,vs,NEUTRAL,Pepsi Center,Ball Arena,Denver,CO,Conference Tournament,,CONFERENCE_TOURNAMENT,,PDF p.160 col.3 (printed history section),03/10 vs . Wyoming L 47-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Owner-authorized tournament guide controls Utah conference-tournament physical site from the Mountain West era forward; literal record-book site wording is preserved separately.,,,,,,
2401,UTA-S1-02402,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-11-10,Southern Utah,Southern Utah,southern-utah,Yes,73,76,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),11/10 Southern Utah L 73-76,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2402,UTA-S1-02403,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-11-18,at Santa Clara,Santa Clara,santa-clara,Yes,72,83,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),11/18 at Santa Clara L 72-83,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2403,UTA-S1-02404,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-11-21,Colorado,Colorado,colorado,Yes,59,60,L,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),11/21 Colorado L 59-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2404,UTA-S1-02405,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-11-25,Rice,Rice,rice,Yes,80,64,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),11/25 Rice W 80-64,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2405,UTA-S1-02406,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-11-29,Weber State,Weber State,weber-state,Yes,67,55,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),11/29 Weber State W 67-55,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2406,UTA-S1-02407,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-12-02,Washington State,Washington State,washington-state,Yes,69,55,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),12/02 Washington State W 69-55,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2407,UTA-S1-02408,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-12-06,at Utah State,Utah State,utah-state,Yes,57,60,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),12/06 at Utah State L 57-60,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2408,UTA-S1-02409,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-12-09,at Rhode Island,Rhode Island,rhode-island,Yes,84,85,L,1,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),12/09 at Rhode Island L 84-85 (OT),resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
2409,UTA-S1-02410,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-12-16,Cal Poly,Cal Poly,cal-poly,Yes,77,58,W,0,,,,SOURCE_PROGRAM_HOME,,Jon M. Huntsman Center,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),12/16 Cal Poly W 77-58,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics states the Special Events Center/Huntsman Center opened in November 1969 and has been Utah basketball's home since; naming changes do not split the physical building.,,,,,,
2410,UTA-S1-02411,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-12-19,vs . Central Florida,UCF,ucf,Yes,61,67,L,0,,,vs,NEUTRAL,,Mario Morales Coliseum,Guaynabo,PR,San Juan Shootout,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),12/19 vs . Central Florida L 61-67,resolved,"[STAGE1_CORRECTION RAW_ACCEPTED] | [STAGE6_SELF_CHALLENGE_REPAIR] Stage 6 institutional challenge: Utah Athletics explicitly identifies the San Juan Shootout at Mario Morales Coliseum in Guaynabo, Puerto Rico. | Research site provenance: Stage 6 institutional challenge: Utah Athletics explicitly identifies the San Juan Shootout at Mario Morales Coliseum in Guaynabo, Puerto Rico.",,,,,,
2411,UTA-S1-02412,utah,2025_26_record_book_year_by_year,2006-2007,2007,2006-12-20,vs . Virginia,Virginia,virginia,Yes,94,70,W,0,,,vs,NEUTRAL,,Mario Morales Coliseum,Guaynabo,PR,San Juan Shootout,,REGULAR_SEASON,,PDF p.161 col.1 (printed history section),12/20 vs . Virginia W 94-70,resolved,"[STAGE1_CORRECTION RAW_ACCEPTED] | [STAGE6_SELF_CHALLENGE_REPAIR] Stage 6 institutional challenge: Utah Athletics explicitly identifies the San Juan Shootout at Mario Morales Coliseum in Guaynabo, Puerto Rico. | Research site provenance: Stage 6 institutional challenge: Utah Athletics explicitly identifies the San Juan Shootout at Mario Morales Coliseum in Guaynabo, Puerto Rico.",,,,,,
