index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
718,oregon,Washington (NR/9),washington,Washington,Yes,3,1951-1952,1969-1970,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
719,oregon,Washington State,washington-state,Washington State,Yes,280,1907-1908,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
720,oregon,Washington State (13/NR),washington-state,Washington State,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
721,oregon,Washington State (15/NR),washington-state,Washington State,Yes,2,2001-2002,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
722,oregon,Washington State (16/NR),washington-state,Washington State,Yes,3,1970-1971,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
723,oregon,Washington State (17/NR),washington-state,Washington State,Yes,4,1975-1976,1996-1997,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
724,oregon,Washington State (19/NR),washington-state,Washington State,Yes,3,1974-1975,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
725,oregon,Washington State (20/NR),washington-state,Washington State,Yes,1,1976-1977,1976-1977,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
726,oregon,Washington State (23/9),washington-state,Washington State,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
727,oregon,Washington State (23/NR),washington-state,Washington State,Yes,2,2002-2003,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
728,oregon,Washington State (7/20),washington-state,Washington State,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
729,oregon,Washington State (8/NR),washington-state,Washington State,Yes,2,1974-1975,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
730,oregon,Washington State (NR/17),washington-state,Washington State,Yes,3,1948-1949,1949-1950,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
731,oregon,Washington State (NR/21),washington-state,Washington State,Yes,2,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
732,oregon,Washington State (NR/8),washington-state,Washington State,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
733,oregon,Wayne State (Mich.),wayne-state-mich,Wayne State (Mich.),No,3,1938-1939,1941-1942,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
734,oregon,Weber State,weber-state,Weber State,Yes,3,1971-1972,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
735,oregon,Weber State (9/NR),weber-state,Weber State,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
736,oregon,West Florida,west-florida,West Florida,Yes,1,1995-1996,1995-1996,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: west-florida -> west-florida (West Florida).
737,oregon,Western Carolina (18/NR),western-carolina,Western Carolina,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
738,oregon,Western Illinois,western-illinois,Western Illinois,Yes,2,1938-1939,1939-1940,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
739,oregon,Western Michigan,western-michigan,Western Michigan,Yes,2,1990-1991,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
740,oregon,Western Michigan (11/NR),western-michigan,Western Michigan,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
741,oregon,Western Oregon,western-oregon,Western Oregon,No,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
742,oregon,Western Oregon (23/NR),western-oregon,Western Oregon,No,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
743,oregon,Western Washington,western-washington,Western Washington,No,1,1944-1945,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
744,oregon,Whitman,whitman,Whitman,No,16,1907-1908,1927-1928,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
745,oregon,Whitworth,whitworth,Whitworth,No,2,1911-1912,1988-1989,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
746,oregon,Wichita State,wichita-state,Wichita State,Yes,6,1956-1957,1984-1985,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
747,oregon,Wichita State (NR/14),wichita-state,Wichita State,Yes,1,1983-1984,1983-1984,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
748,oregon,Willamette,willamette,Willamette,No,53,1903-1904,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
749,oregon,Willamette (23/NR),willamette,Willamette,No,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
750,oregon,Willamette Navy,willamette-navy,Willamette Navy,No,3,1944-1945,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
