source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
DEPRAW-02078,depaul,2006-2007,2006-11-14,at Northwestern,northwestern,Northwestern,39,49,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/14/06 at Northwestern L, 39-49",,Normalized package date 2006-11-14; literal source date preserved in raw_text
DEPRAW-02079,depaul,2006-2007,2006-11-17,Eastern Illinois,eastern-illinois,Eastern Illinois,71,41,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/17/06 Eastern Illinois W, 71-41",,Normalized package date 2006-11-17; literal source date preserved in raw_text
DEPRAW-02080,depaul,2006-2007,2006-11-20,vs. Kentucky%,kentucky,Kentucky,81,87,L,0,NEUTRAL,Lahaina Civic Center,Lahaina,HI,REGULAR_SEASON,,,,,,"11/20/06 vs. Kentucky% L, 81-87",,Normalized package date 2006-11-20; literal source date preserved in raw_text
DEPRAW-02081,depaul,2006-2007,2006-11-21,vs. Chaminade%,chaminade,Chaminade,93,74,W,0,NEUTRAL,Lahaina Civic Center,Lahaina,HI,REGULAR_SEASON,,,,,,"11/21/06 vs. Chaminade% W, 93-74",,Normalized package date 2006-11-21; literal source date preserved in raw_text
DEPRAW-02082,depaul,2006-2007,2006-11-22,vs. Purdue%,purdue,Purdue,73,81,L,0,NEUTRAL,Lahaina Civic Center,Lahaina,HI,REGULAR_SEASON,,,,,,"11/22/06 vs. Purdue% L, 73-81",,Normalized package date 2006-11-22; literal source date preserved in raw_text
DEPRAW-02083,depaul,2006-2007,2006-12-02,Kansas,kansas,Kansas,64,57,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/2/06 Kansas W, 64-57",,Normalized package date 2006-12-02; literal source date preserved in raw_text
DEPRAW-02084,depaul,2006-2007,2006-12-06,Chicago State,chicago-state,Chicago State,83,56,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/6/06 Chicago State W, 83-56",,Normalized package date 2006-12-06; literal source date preserved in raw_text
DEPRAW-02085,depaul,2006-2007,2006-12-09,at UAB,uab,UAB,57,58,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/9/06 at UAB L, 57-58",,Normalized package date 2006-12-09; literal source date preserved in raw_text
DEPRAW-02086,depaul,2006-2007,2006-12-13,Wake Forest,wake-forest,Wake Forest,78,63,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/13/06 Wake Forest W, 78-63",,Normalized package date 2006-12-13; literal source date preserved in raw_text
DEPRAW-02087,depaul,2006-2007,2006-12-16,at Rhode Island,rhode-island,Rhode Island,89,81,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/16/06 at Rhode Island W, 89-81",,Normalized package date 2006-12-16; literal source date preserved in raw_text
DEPRAW-02088,depaul,2006-2007,2006-12-20,UC Irvine,uc-irvine,UC Irvine,65,53,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/20/06 UC Irvine W, 65-53",,Normalized package date 2006-12-20; literal source date preserved in raw_text
DEPRAW-02089,depaul,2006-2007,2006-12-23,California,california,California,90,62,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/23/06 California W, 90-62",,Normalized package date 2006-12-23; literal source date preserved in raw_text
DEPRAW-02090,depaul,2006-2007,2006-12-29,Northwestern State,northwestern-state,Northwestern State,97,67,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/29/06 Northwestern State W, 97-67",,Normalized package date 2006-12-29; literal source date preserved in raw_text
DEPRAW-02091,depaul,2006-2007,2007-01-03,at St. John’s*,st-john-s,St. John's,53,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/3/07 at St. John’s* L, 53-64",,Normalized package date 2007-01-03; literal source date preserved in raw_text
DEPRAW-02092,depaul,2006-2007,2007-01-06,at Villanova*,villanova,Villanova,73,65,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/6/07 at Villanova* W, 73-65",,Normalized package date 2007-01-06; literal source date preserved in raw_text
DEPRAW-02093,depaul,2006-2007,2007-01-10,Pitt*,pittsburgh,Pittsburgh,49,59,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/10/07 Pitt* L, 49-59",,Normalized package date 2007-01-10; literal source date preserved in raw_text
DEPRAW-02094,depaul,2006-2007,2007-01-13,at Rutgers*,rutgers,Rutgers,60,37,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/13/07 at Rutgers* W, 60-37",,Normalized package date 2007-01-13; literal source date preserved in raw_text
DEPRAW-02095,depaul,2006-2007,2007-01-16,St. John’s*,st-john-s,St. John's,71,63,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/16/07 St. John’s* W, 71-63",,Normalized package date 2007-01-16; literal source date preserved in raw_text
DEPRAW-02096,depaul,2006-2007,2007-01-20,Louisville*,louisville,Louisville,50,59,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/20/07 Louisville* L, 50-59",,Normalized package date 2007-01-20; literal source date preserved in raw_text
DEPRAW-02097,depaul,2006-2007,2007-01-24,at Georgetown*,georgetown,Georgetown,52,66,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/24/07 at Georgetown* L, 52-66",,Normalized package date 2007-01-24; literal source date preserved in raw_text
DEPRAW-02098,depaul,2006-2007,2007-01-28,at West Virginia*,west-virginia,West Virginia,52,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/28/07 at West Virginia* L, 52-64",,Normalized package date 2007-01-28; literal source date preserved in raw_text
DEPRAW-02099,depaul,2006-2007,2007-01-31,UConn*,uconn,UConn,66,58,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/31/07 UConn* W, 66-58",,Normalized package date 2007-01-31; literal source date preserved in raw_text
DEPRAW-02100,depaul,2006-2007,2007-02-03,at Syracuse*,syracuse,Syracuse,69,75,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/3/07 at Syracuse* L, 69-75",,Normalized package date 2007-02-03; literal source date preserved in raw_text
DEPRAW-02101,depaul,2006-2007,2007-02-08,Notre Dame*,notre-dame,Notre Dame,67,66,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/8/07 Notre Dame* W, 67-66",,Normalized package date 2007-02-08; literal source date preserved in raw_text
DEPRAW-02102,depaul,2006-2007,2007-02-14,Marquette*,marquette,Marquette,72,67,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/14/07 Marquette* W, 72-67",,Normalized package date 2007-02-14; literal source date preserved in raw_text
DEPRAW-02103,depaul,2006-2007,2007-02-17,at USF*,south-florida,South Florida,75,62,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/17/07 at USF* W, 75-62",,Normalized package date 2007-02-17; literal source date preserved in raw_text
DEPRAW-02104,depaul,2006-2007,2007-02-20,at Notre Dame*,notre-dame,Notre Dame,54,78,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/20/07 at Notre Dame* L, 54-78",,Normalized package date 2007-02-20; literal source date preserved in raw_text
DEPRAW-02105,depaul,2006-2007,2007-02-24,Cincinnati*,cincinnati,Cincinnati,58,45,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/24/07 Cincinnati* W, 58-45",,Normalized package date 2007-02-24; literal source date preserved in raw_text
DEPRAW-02106,depaul,2006-2007,2007-03-03,USF*,south-florida,South Florida,70,54,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/3/07 USF* W, 70-54",,Normalized package date 2007-03-03; literal source date preserved in raw_text
DEPRAW-02107,depaul,2006-2007,2007-03-07,vs. Villanova!,villanova,Villanova,67,75,L,0,NEUTRAL,Madison Square Garden,New York,NY,CONFERENCE_TOURNAMENT,,Big East Tournament,,,,"3/7/07 vs. Villanova! L, 67-75",,Normalized package date 2007-03-07; literal source date preserved in raw_text
DEPRAW-02108,depaul,2006-2007,2007-03-14,Hofstra#,hofstra,Hofstra,83,71,W,0,SOURCE_PROGRAM_HOME,McGrath-Phillips Arena,Chicago,IL,NIT,,NIT,,,,"3/14/07 Hofstra# W, 83-71",,Stage3B researched event round: First Round | Normalized package date 2007-03-14; literal source date preserved in raw_text
DEPRAW-02109,depaul,2006-2007,2007-03-19,at Kansas State,kansas-state,Kansas State,70,65,W,0,OPPONENT_HOME,Bramlage Coliseum,Manhattan,KS,NIT,,NIT,,,,"3/19/07 at Kansas State W, 70-65",,Stage3B researched event round: Second Round | Normalized package date 2007-03-19; literal source date preserved in raw_text
DEPRAW-02110,depaul,2006-2007,2007-03-21,at Air Force,air-force,Air Force,51,52,L,0,OPPONENT_HOME,Clune Arena,Colorado Springs,CO,NIT,,NIT,,,,"3/21/07 at Air Force L, 51-52",,Stage3B researched event round: Quarterfinals | Normalized package date 2007-03-21; literal source date preserved in raw_text
DEPRAW-02111,depaul,2007-2008,2007-11-09,at Creighton,creighton,Creighton,62,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/9/07 at Creighton L, 62-74",,Normalized package date 2007-11-09; literal source date preserved in raw_text
DEPRAW-02112,depaul,2007-2008,2007-11-17,Northwestern,northwestern,Northwestern,54,53,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/17/07 Northwestern W, 54-53",,Normalized package date 2007-11-17; literal source date preserved in raw_text
DEPRAW-02113,depaul,2007-2008,2007-11-24,North Carolina A&T,north-carolina-a-t,North Carolina A&T,93,96,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/24/07 North Carolina A&T L, 93-96",,Normalized package date 2007-11-24; literal source date preserved in raw_text
DEPRAW-02114,depaul,2007-2008,2007-11-28,Texas A&M-CC,texas-a-m-corpus-christi,Texas A&M-Corpus Christi,85,70,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/28/07 Texas A&M-CC W, 85-70",,Normalized package date 2007-11-28; literal source date preserved in raw_text
DEPRAW-02115,depaul,2007-2008,2007-12-08,at Kansas,kansas,Kansas,66,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/8/07 at Kansas L, 66-84",,Normalized package date 2007-12-08; literal source date preserved in raw_text
DEPRAW-02116,depaul,2007-2008,2007-12-12,Vanderbilt,vanderbilt,Vanderbilt,85,91,L,1,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/12/07 Vanderbilt L, 85-91 (OT)",,Normalized package date 2007-12-12; literal source date preserved in raw_text
DEPRAW-02117,depaul,2007-2008,2007-12-15,UIC,uic,UIC,80,85,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/15/07 UIC L, 80-85",,Normalized package date 2007-12-15; literal source date preserved in raw_text
DEPRAW-02118,depaul,2007-2008,2007-12-20,vs. Ole Miss%,ole-miss,Ole Miss,63,69,L,0,NEUTRAL,Mario Morales Coliseum,Guaynabo,PR,REGULAR_SEASON,,,,,,"12/20/07 vs. Ole Miss% L, 63-69",,Normalized package date 2007-12-20; literal source date preserved in raw_text
DEPRAW-02119,depaul,2007-2008,2007-12-21,vs. Clemson%,clemson,Clemson,74,90,L,0,NEUTRAL,Mario Morales Coliseum,Guaynabo,PR,REGULAR_SEASON,,,,,,"12/21/07 vs. Clemson% L, 74-90",,Normalized package date 2007-12-21; literal source date preserved in raw_text
DEPRAW-02120,depaul,2007-2008,2007-12-22,vs. La Salle%,la-salle,La Salle,93,88,W,0,NEUTRAL,Mario Morales Coliseum,Guaynabo,PR,REGULAR_SEASON,,,,,,"12/22/07 vs. La Salle% W, 93-88",,Normalized package date 2007-12-22; literal source date preserved in raw_text
DEPRAW-02121,depaul,2007-2008,2007-12-29,at Detroit,detroit-mercy,Detroit Mercy,70,64,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/29/07 at Detroit W, 70-64",,Normalized package date 2007-12-29; literal source date preserved in raw_text
DEPRAW-02122,depaul,2007-2008,2008-01-03,Villanova*,villanova,Villanova,84,76,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/3/08 Villanova* W, 84-76",,Normalized package date 2008-01-03; literal source date preserved in raw_text
DEPRAW-02123,depaul,2007-2008,2008-01-05,Providence*,providence,Providence,70,65,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/5/08 Providence* W, 70-65",,Normalized package date 2008-01-05; literal source date preserved in raw_text
DEPRAW-02124,depaul,2007-2008,2008-01-08,Georgetown*,georgetown,Georgetown,60,76,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/8/08 Georgetown* L, 60-76",,Normalized package date 2008-01-08; literal source date preserved in raw_text
DEPRAW-02125,depaul,2007-2008,2008-01-12,at St. John’s*,st-john-s,St. John's,60,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/12/08 at St. John’s* W, 60-54",,Normalized package date 2008-01-12; literal source date preserved in raw_text
DEPRAW-02126,depaul,2007-2008,2008-01-16,at Villanova*,villanova,Villanova,69,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/16/08 at Villanova* L, 69-76",,Normalized package date 2008-01-16; literal source date preserved in raw_text
DEPRAW-02127,depaul,2007-2008,2008-01-19,Rutgers*,rutgers,Rutgers,75,73,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/19/08 Rutgers* W, 75-73",,Normalized package date 2008-01-19; literal source date preserved in raw_text
DEPRAW-02128,depaul,2007-2008,2008-01-21,Florida Gulf Coast,florida-gulf-coast,Florida Gulf Coast,92,60,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/21/08 Florida Gulf Coast W, 92-60",,Normalized package date 2008-01-21; literal source date preserved in raw_text
DEPRAW-02129,depaul,2007-2008,2008-01-26,at Marquette*,marquette,Marquette,71,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/26/08 at Marquette* L, 71-79",,Normalized package date 2008-01-26; literal source date preserved in raw_text
DEPRAW-02130,depaul,2007-2008,2008-01-30,Syracuse*,syracuse,Syracuse,55,60,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/30/08 Syracuse* L, 55-60",,Normalized package date 2008-01-30; literal source date preserved in raw_text
DEPRAW-02131,depaul,2007-2008,2008-02-02,at Notre Dame*,notre-dame,Notre Dame,80,89,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/2/08 at Notre Dame* L, 80-89",,Normalized package date 2008-02-02; literal source date preserved in raw_text
DEPRAW-02132,depaul,2007-2008,2008-02-05,at Providence*,providence,Providence,65,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/5/08 at Providence* L, 65-79",,Normalized package date 2008-02-05; literal source date preserved in raw_text
DEPRAW-02133,depaul,2007-2008,2008-02-09,USF*,south-florida,South Florida,69,61,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/9/08 USF* W, 69-61",,Normalized package date 2008-02-09; literal source date preserved in raw_text
DEPRAW-02134,depaul,2007-2008,2008-02-12,Louisville*,louisville,Louisville,66,99,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/12/08 Louisville* L, 66-99",,Normalized package date 2008-02-12; literal source date preserved in raw_text
DEPRAW-02135,depaul,2007-2008,2008-02-19,at UConn*,uconn,UConn,60,65,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/19/08 at UConn* L, 60-65",,Normalized package date 2008-02-19; literal source date preserved in raw_text
DEPRAW-02136,depaul,2007-2008,2008-02-23,at Seton Hall*,seton-hall,Seton Hall,71,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/23/08 at Seton Hall* L, 71-73",,Normalized package date 2008-02-23; literal source date preserved in raw_text
DEPRAW-02137,depaul,2007-2008,2008-02-27,West Virginia*,west-virginia,West Virginia,73,85,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"2/27/08 West Virginia* L, 73-85",,Normalized package date 2008-02-27; literal source date preserved in raw_text
DEPRAW-02138,depaul,2007-2008,2008-03-02,Notre Dame*,notre-dame,Notre Dame,91,98,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"3/2/08 Notre Dame* L, 91-98",,Normalized package date 2008-03-02; literal source date preserved in raw_text
DEPRAW-02139,depaul,2007-2008,2008-03-06,at Cincinnati*,cincinnati,Cincinnati,60,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/6/08 at Cincinnati* W, 60-54",,Normalized package date 2008-03-06; literal source date preserved in raw_text
DEPRAW-02140,depaul,2007-2008,2008-03-09,at Pitt*,pittsburgh,Pittsburgh,79,98,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/9/08 at Pitt* L, 79-98",,Normalized package date 2008-03-09; literal source date preserved in raw_text
DEPRAW-02141,depaul,2008-2009,2008-11-17,Albany^,ualbany,Albany,75,64,W,0,SOURCE_PROGRAM_HOME,McGrath-Phillips Arena,Chicago,IL,REGULAR_SEASON,,,,,,"11/17/08 Albany^ W, 75-64",,Normalized package date 2008-11-17; literal source date preserved in raw_text
DEPRAW-02142,depaul,2008-2009,2008-11-22,at UIC,uic,UIC,67,63,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/22/08 at UIC W, 67-63",,Normalized package date 2008-11-22; literal source date preserved in raw_text
DEPRAW-02143,depaul,2008-2009,2008-11-26,Detroit,detroit-mercy,Detroit Mercy,71,62,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/26/08 Detroit W, 71-62",,Normalized package date 2008-11-26; literal source date preserved in raw_text
DEPRAW-02144,depaul,2008-2009,2008-11-29,Indiana State,indiana-state,Indiana State,75,70,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"11/29/08 Indiana State W, 75-70",,Normalized package date 2008-11-29; literal source date preserved in raw_text
DEPRAW-02145,depaul,2008-2009,2008-12-03,at California,california,California,67,77,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/3/08 at California L, 67-77",,Normalized package date 2008-12-03; literal source date preserved in raw_text
DEPRAW-02146,depaul,2008-2009,2008-12-06,at Northwestern,northwestern,Northwestern,36,63,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/6/08 at Northwestern L, 36-63",,Normalized package date 2008-12-06; literal source date preserved in raw_text
DEPRAW-02147,depaul,2008-2009,2008-12-10,Morgan State,morgan-state,Morgan State,75,79,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/10/08 Morgan State L, 75-79",,Normalized package date 2008-12-10; literal source date preserved in raw_text
DEPRAW-02148,depaul,2008-2009,2008-12-13,vs. UCLA%,ucla,UCLA,54,72,L,0,NEUTRAL,Honda Center,Anaheim,CA,REGULAR_SEASON,,,,,,"12/13/08 vs. UCLA% L, 54-72",,Normalized package date 2008-12-13; literal source date preserved in raw_text
DEPRAW-02149,depaul,2008-2009,2008-12-17,Liberty&,liberty,Liberty,64,63,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/17/08 Liberty& W, 64-63",,Normalized package date 2008-12-17; literal source date preserved in raw_text
DEPRAW-02150,depaul,2008-2009,2008-12-19,Southern&,southern,Southern,83,46,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/19/08 Southern& W, 83-46",,Normalized package date 2008-12-19; literal source date preserved in raw_text
DEPRAW-02151,depaul,2008-2009,2008-12-22,vs. Saint Louis$,saint-louis,Saint Louis,65,61,W,0,NEUTRAL,Orleans Arena,Las Vegas,NV,REGULAR_SEASON,,,,,,"12/22/08 vs. Saint Louis$ W, 65-61",,Normalized package date 2008-12-22; literal source date preserved in raw_text
DEPRAW-02152,depaul,2008-2009,2008-12-23,vs. Creighton$,creighton,Creighton,75,83,L,0,NEUTRAL,Orleans Arena,Las Vegas,NV,REGULAR_SEASON,,,,,,"12/23/08 vs. Creighton$ L, 75-83",,Normalized package date 2008-12-23; literal source date preserved in raw_text
DEPRAW-02153,depaul,2008-2009,2008-12-28,Alcorn State,alcorn-state,Alcorn State,90,67,W,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/28/08 Alcorn State W, 90-67",,Normalized package date 2008-12-28; literal source date preserved in raw_text
DEPRAW-02154,depaul,2008-2009,2008-12-31,Notre Dame*,notre-dame,Notre Dame,82,92,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"12/31/08 Notre Dame* L, 82-92",,Normalized package date 2008-12-31; literal source date preserved in raw_text
DEPRAW-02155,depaul,2008-2009,2009-01-03,at Providence*,providence,Providence,54,62,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/3/09 at Providence* L, 54-62",,Normalized package date 2009-01-03; literal source date preserved in raw_text
DEPRAW-02156,depaul,2008-2009,2009-01-07,at Syracuse*,syracuse,Syracuse,68,85,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/7/09 at Syracuse* L, 68-85",,Normalized package date 2009-01-07; literal source date preserved in raw_text
DEPRAW-02157,depaul,2008-2009,2009-01-10,USF*,south-florida,South Florida,58,80,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/10/09 USF* L, 58-80",,Normalized package date 2009-01-10; literal source date preserved in raw_text
DEPRAW-02158,depaul,2008-2009,2009-01-17,Cincinnati*,cincinnati,Cincinnati,55,59,L,0,SOURCE_PROGRAM_HOME,Allstate Arena,Rosemont,IL,REGULAR_SEASON,,,,,,"1/17/09 Cincinnati* L, 55-59",,Normalized package date 2009-01-17; literal source date preserved in raw_text
DEPRAW-02159,depaul,2008-2009,2009-01-20,at USF*,south-florida,South Florida,61,70,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/20/09 at USF* L, 61-70",,Normalized package date 2009-01-20; literal source date preserved in raw_text
DEPRAW-02160,depaul,2008-2009,2009-01-24,at Marquette*,marquette,Marquette,70,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/24/09 at Marquette* L, 70-79",,Normalized package date 2009-01-24; literal source date preserved in raw_text
